Headline,Body ID,Stance,Confidence
Teen Makes $72 Million on the Stock Market,1205,unrelated,1
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,1359,unrelated,1
Homeland Security: No ISIL fighters on U.S. border,1148,unrelated,1
The Chinese Guide to Avoiding a Bad English Name,1699,unrelated,1
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",1817,unrelated,1
Michael Phelps’ girlfriend Taylor Lianne Chandler reveals she was raised as a boy,521,unrelated,1
'There is no limit to their depravity' Islamic State FEED mother her own SON,5,unrelated,1
The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake,2295,unrelated,1
"And finally: Apple Watch to launch 9 March with 100,000 apps",1760,unrelated,1
"Audio captured at time of Michael Brown shooting, company says",456,unrelated,1
Here Are Microsoft's New Robot Security Guards,311,unrelated,1
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1368,unrelated,1
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,1177,unrelated,1
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",573,unrelated,1
"Jihadi John named as Mohammed Emwazi, from west London",126,unrelated,1
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1697,unrelated,1
Jihadi John identity revealed as Mohammed Emwazi: live,2470,unrelated,1
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1642,unrelated,1
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1408,unrelated,1
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1722,unrelated,1
Has North Korean dictator Kim Jong-un been replaced by his sister?,346,unrelated,1
Rumors of ISIS leader's death debunked,2034,unrelated,1
Obama: murder of James Foley 'shocks the conscience of the entire world',513,unrelated,1
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",311,unrelated,1
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,1331,unrelated,1
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",1817,unrelated,1
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,1689,unrelated,1
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,409,unrelated,1
Meteorite strike in Nicaragua puzzles experts,1722,unrelated,1
Rapper Big Bank Hank of Sugarhill Gang dies at 57,1107,unrelated,1
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,1058,unrelated,1
FBI Probing Alleged Audio of Michael Brown Shooting,346,unrelated,1
Video: Marine saved by helmet after Taliban sniper attack,709,unrelated,1
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),36,unrelated,1
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",1029,unrelated,1
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1940,unrelated,1
Former British Rapper Reportedly Under Investigation for James Foley Beheading,591,unrelated,1
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1631,unrelated,1
ISIS Militants Allegedly Contracted Ebola,1291,unrelated,1
"Cook said to confirm Apple Watch is showerproof, lasts a day",218,unrelated,1
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1826,unrelated,1
Christian Bale in Talks to Play Steve Jobs (Exclusive),2042,unrelated,1
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",470,unrelated,1
Islamic State claims it executed American photojournalist James Foley,2127,unrelated,1
Sugarhill Gang’s Big Bank Hank dead at 57,281,unrelated,1
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',1277,unrelated,1
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,591,unrelated,1
Sugarhill Gang rapper Big Bank Hank dead at 57,1996,unrelated,1
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",5,unrelated,1
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',2092,unrelated,1
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2042,unrelated,1
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,1336,unrelated,1
"Islamic State training fighter pilots in captured jets, monitoring group says",2218,unrelated,1
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2127,unrelated,1
Unverified video shows beheading of aid worker David Haines,1360,unrelated,1
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1769,unrelated,1
Kurds fear Isis use of chemical weapon in Kobani,30,unrelated,1
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,308,unrelated,1
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,185,unrelated,1
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",754,unrelated,1
Apple Watch battery will require nightly charging,630,unrelated,1
Video Purports To Show Beheading Of U.S. Journalist By Militants,2525,unrelated,1
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,190,unrelated,1
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,892,unrelated,1
Meteorite strike in Nicaragua puzzles experts,388,unrelated,1
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1959,unrelated,1
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2130,unrelated,1
Amazon plans ad-supported video streaming service - NY post,2442,unrelated,1
Seth Rogen to play Woz in Jobs biopic,1660,unrelated,1
An accidental delivery of arms to the Islamic State and the problem with airdrops,305,unrelated,1
Shots Heard In Alleged Brown Shooting Recording [AUDIO],744,unrelated,1
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1503,unrelated,1
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",2034,unrelated,1
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,1931,unrelated,1
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,1081,unrelated,1
Jordan’s King May Participate Personally In ISIS Raids,803,unrelated,1
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,347,unrelated,1
Cold Turkey,2172,unrelated,1
Boko Haram denies truce to release kidnapped schoolgirls,1906,unrelated,1
"Apple is limiting features on the Apple Watch to save battery life, according to developers",885,unrelated,1
Islamic State militants allegedly used chlorine gas against Iraqi security forces,2024,unrelated,1
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",2127,unrelated,1
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,465,unrelated,1
Apple 'working on 12-inch MacBook Air',1545,unrelated,1
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,17,unrelated,1
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,513,unrelated,1
Another American hostage at risk by Islamic state,2525,unrelated,1
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",1697,unrelated,1
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,643,unrelated,1
Tiger Woods' agent shoots down report of failed drug test,1806,unrelated,1
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",1277,unrelated,1
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,526,unrelated,1
Texas Truck Winds Up in Syria With Islamic Militants,2344,unrelated,1
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1586,unrelated,1
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1277,unrelated,1
The iPhone 6 'Hairgate' Is Not a Thing,403,unrelated,1
Report: Christian Bale Will Play Steve Jobs,1273,unrelated,1
SEE IT: California homeless man uses $100 gift to give food to others,1940,unrelated,1
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1642,unrelated,1
NYC relaxes response to marijuana possession,2217,unrelated,1
ESPN to save NFL's image with all-male domestic abuse discussion,825,unrelated,1
Homeland Security: No ISIL fighters on U.S. border,2360,unrelated,1
Sergeant-at-Arms stopped shooter on Parliament Hill,2104,unrelated,1
'Spiderman' squished: Experts debunk claims,2303,unrelated,1
KC hospital: Patient does not have symptom profile of Ebola,1404,unrelated,1
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,2092,unrelated,1
"Mom Calls 911 On Masturbating Teenage Son; Boy Arrested, Charged With New ‘Self-Rape’ State Law",1152,unrelated,1
"And finally: Apple Watch to launch 9 March with 100,000 apps",1673,unrelated,1
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,2210,unrelated,1
"Nuts! Indian guru coaxes 400 followers to cut off their testicles, grow closer to God",322,unrelated,1
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",206,unrelated,1
ISIS Extremists Claim to Behead British Hostage David Haines,2206,unrelated,1
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1335,unrelated,1
Predator Drone Reportedly Spotted Over ISIS Stronghold,1802,unrelated,1
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",808,unrelated,1
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,1835,unrelated,1
Magic mushroom found growing at Buckingham Palace,1560,unrelated,1
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2042,unrelated,1
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,359,unrelated,1
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1938,unrelated,1
ISIS chlorine attack on security forces confirmed – Iraq officials,2024,unrelated,1
"Boko Haram denies truce, says kidnapped girls married",1028,unrelated,1
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,387,unrelated,1
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),2306,unrelated,1
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1017,unrelated,1
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,900,unrelated,1
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,170,unrelated,1
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1003,unrelated,1
Nasa’s ‘six days of total darkness in December 2014’ is a hoax,787,unrelated,1
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1891,unrelated,1
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",748,unrelated,1
Homeless man receives $100... then shocks everyone with how he spends it,1611,unrelated,1
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1940,unrelated,1
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",981,unrelated,1
What One Homeless Man Does with $100 Will Astonish You (VIDEO),742,unrelated,1
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,1940,unrelated,1
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",68,unrelated,1
Seth Rogen to play Woz in Jobs biopic,388,unrelated,1
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1802,unrelated,1
Kim Jong-un So Fat He Injured His Ankles,1837,unrelated,1
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,630,unrelated,1
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,225,unrelated,1
Small Meteorite Hits Managua,345,unrelated,1
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,2125,unrelated,1
Saudi cleric says snowmen are anti-Islamic,942,unrelated,1
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2116,unrelated,1
Seth Rogen Is Woz,1058,unrelated,1
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,651,unrelated,1
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",2508,unrelated,1
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,2132,unrelated,1
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,2163,unrelated,1
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2022,unrelated,1
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,300,unrelated,1
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,900,unrelated,1
IS using scorpion bombs to terrify Iraqi civilians,48,unrelated,1
"Managua explosion not a meteorite, NASA suggests",1731,unrelated,1
British rapper a suspect in ISIS beheading,1303,unrelated,1
"North Korea ordered citizens named Kim Jong Un to change their names, says new report",979,unrelated,1
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1678,unrelated,1
Police Looking For A Man That Slaps People When They Sneeze!,1660,unrelated,1
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",2410,unrelated,1
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",962,unrelated,1
Kurds Deny Gill Rosenberg was in Kobane,1319,unrelated,1
REPORTS: JORDANIAN KING PERSONALLY FLYING SORTIES AGAINST ISIS,1365,unrelated,1
